status,momentum_lookback,sma_lookback,regime_lookback,fallback_strategy,total_lookback,train_windows,train_improvement_pct,train_extra_spd_sum_vs_dca,train_win_rate_pct,train_strategy_sats,train_dca_sats,train_fallback_days,error
success,75,300,210,sma_300d_weight,585,6,3.222785711205778,1627.9178235899744,83.33333333333334,52140671.98933015,50512754.16574016,85,
success,75,300,210,stacksats_mvrv_weight,585,6,2.8675788745896824,1448.4930674301795,83.33333333333334,51961247.23317036,50512754.16574016,85,
success,75,300,210,stacksats_momentum_weight,585,6,2.9630881337071813,1496.7374246937252,83.33333333333334,52009491.590433896,50512754.16574016,85,
success,75,300,240,sma_300d_weight,615,6,3.352441615469459,1693.410591772059,83.33333333333334,52206164.75751224,50512754.16574016,85,
success,75,300,240,stacksats_mvrv_weight,615,6,2.9982410710632346,1514.494141522424,83.33333333333334,52027248.30726259,50512754.16574016,85,
success,75,300,240,stacksats_momentum_weight,615,6,3.093679008150585,1562.7024720642148,83.33333333333334,52075456.63780439,50512754.16574016,85,
success,75,300,270,sma_300d_weight,645,6,3.5078701932989453,1771.9218471943677,83.33333333333334,52284676.012934536,50512754.16574016,85,
success,75,300,270,stacksats_mvrv_weight,645,6,3.154441313763412,1593.3951861238602,83.33333333333334,52106149.351864025,50512754.16574016,85,
success,75,300,270,stacksats_momentum_weight,645,6,3.2496096459437185,1641.4673318017303,83.33333333333334,52154221.497541904,50512754.16574016,85,
success,75,300,300,sma_300d_weight,675,6,3.8527172323758796,1946.113584291139,83.33333333333334,52458867.750031315,50512754.16574016,85,
success,75,300,300,stacksats_mvrv_weight,675,6,3.521349713577915,1778.730724135603,83.33333333333334,52291484.88987577,50512754.16574016,85,
success,75,300,300,stacksats_momentum_weight,675,6,3.605194735767392,1821.0831540743893,83.33333333333334,52333837.31981457,50512754.16574016,85,
success,75,300,340,sma_300d_weight,715,6,7.321876456173881,3698.4814546263224,83.33333333333334,54211235.62036649,50512754.16574016,81,
success,75,300,340,stacksats_mvrv_weight,715,6,6.974292548358729,3522.907249751981,83.33333333333334,54035661.415492155,50512754.16574016,81,
success,75,300,340,stacksats_momentum_weight,715,6,7.086721630010118,3579.698275377341,83.33333333333334,54092452.44111751,50512754.16574016,81,
success,75,340,60,sma_340d_weight,475,6,6.669181077340647,3368.787042465141,83.33333333333334,53881541.20820532,50512754.16574016,22,
success,75,340,60,stacksats_mvrv_weight,475,6,6.234673508494271,3149.305302382236,83.33333333333334,53662059.468122415,50512754.16574016,22,
success,75,340,60,stacksats_momentum_weight,475,6,6.286952732318407,3175.7129781922777,83.33333333333334,53688467.143932454,50512754.16574016,22,
success,75,340,90,sma_340d_weight,505,6,6.1713554702574225,3117.3216173850888,83.33333333333334,53630075.78312526,50512754.16574016,33,
success,75,340,90,stacksats_mvrv_weight,505,6,5.7159599073743905,2887.288776224297,83.33333333333334,53400042.94196446,50512754.16574016,33,
success,75,340,90,stacksats_momentum_weight,505,6,5.7600941437801145,2909.5821945628486,83.33333333333334,53422336.360303015,50512754.16574016,33,
success,75,340,120,sma_340d_weight,535,6,5.475576007711447,2765.864247933532,83.33333333333334,53278618.41367369,50512754.16574016,23,
success,75,340,120,stacksats_mvrv_weight,535,6,5.049865185997882,2550.8259871044065,83.33333333333334,53063580.15284457,50512754.16574016,23,
success,75,340,120,stacksats_momentum_weight,535,6,5.100147181889203,2576.224808078623,83.33333333333334,53088978.97381879,50512754.16574016,23,
success,75,340,150,sma_340d_weight,565,6,4.951979921268035,2501.381443966937,83.33333333333334,53014135.609707095,50512754.16574016,22,
success,75,340,150,stacksats_mvrv_weight,565,6,4.5366085005167145,2291.5658993280813,83.33333333333334,52804320.06506824,50512754.16574016,22,
success,75,340,150,stacksats_momentum_weight,565,6,4.586702942574905,2316.869981695636,83.33333333333334,52829624.14743579,50512754.16574016,22,
success,75,340,180,sma_340d_weight,595,6,4.10936689520518,2075.7543975433073,83.33333333333334,52588508.563283496,50512754.16574016,22,
success,75,340,180,stacksats_mvrv_weight,595,6,3.696773028319633,1867.3418718604808,83.33333333333334,52380096.03760066,50512754.16574016,22,
success,75,340,180,stacksats_momentum_weight,595,6,3.746387766276249,1892.4036424744845,83.33333333333334,52405157.80821467,50512754.16574016,22,
success,75,340,200,sma_340d_weight,615,6,3.0877907918703817,1559.7281718498489,83.33333333333334,52072482.33759002,50512754.16574016,22,
success,75,340,200,stacksats_mvrv_weight,615,6,2.6278121370103102,1327.380284705505,83.33333333333334,51840134.450445674,50512754.16574016,22,
success,75,340,200,stacksats_momentum_weight,615,6,2.6817731175257764,1354.6374621387004,83.33333333333334,51867391.62787887,50512754.16574016,22,
success,75,340,210,sma_340d_weight,625,6,3.019403023125511,1525.1836263443183,83.33333333333334,52037937.792084485,50512754.16574016,22,
success,75,340,210,stacksats_mvrv_weight,625,6,2.5596676249219685,1292.9586148368762,83.33333333333334,51805712.78057705,50512754.16574016,22,
success,75,340,210,stacksats_momentum_weight,625,6,2.613606036832028,1320.2043922459052,83.33333333333334,51832958.55798607,50512754.16574016,22,
success,75,340,240,sma_340d_weight,655,6,3.149131363294533,1590.7129838971887,83.33333333333334,52103467.14963736,50512754.16574016,22,
success,75,340,240,stacksats_mvrv_weight,655,6,2.6897178703455316,1358.6505755996186,83.33333333333334,51871404.74133979,50512754.16574016,22,
success,75,340,240,stacksats_momentum_weight,655,6,2.7436258868361874,1385.880999445173,83.33333333333334,51898635.16518535,50512754.16574016,22,
success,75,340,270,sma_340d_weight,685,6,5.040569369454162,2546.130414145984,83.33333333333334,53058884.57988615,50512754.16574016,22,
success,75,340,270,stacksats_mvrv_weight,685,6,4.631938550325465,2339.7197330340496,83.33333333333334,52852473.898774214,50512754.16574016,22,
success,75,340,270,stacksats_momentum_weight,685,6,4.68129151760297,2364.649276068434,83.33333333333334,52877403.4418086,50512754.16574016,22,
success,75,340,300,sma_340d_weight,715,6,3.7466343570368377,1892.5282022591782,83.33333333333334,52405282.36799935,50512754.16574016,22,
success,75,340,300,stacksats_mvrv_weight,715,6,3.337301562194983,1685.7629338809566,83.33333333333334,52198517.09962113,50512754.16574016,22,
success,75,340,300,stacksats_momentum_weight,715,6,3.3866314108139006,1710.6807990441594,83.33333333333334,52223434.96478433,50512754.16574016,22,
success,75,340,340,sma_340d_weight,755,6,8.115072657816125,4099.146702013859,83.33333333333334,54611900.867754035,50512754.16574016,22,
success,75,340,340,stacksats_mvrv_weight,755,6,7.576712840710331,3827.206331072084,83.33333333333334,54339960.496812254,50512754.16574016,22,
success,75,340,340,stacksats_momentum_weight,755,6,7.64181886872628,3860.093178950854,83.33333333333334,54372847.34469103,50512754.16574016,22,
success,90,60,60,sma_60d_weight,210,6,-2.038160037216774,-1029.530769103665,50.0,49483223.3966365,50512754.16574016,31,
success,90,60,60,stacksats_mvrv_weight,210,6,-2.179108769112559,-1100.7278555459125,50.0,49412026.310194254,50512754.16574016,31,
success,90,60,60,stacksats_momentum_weight,210,6,-2.1002636957348497,-1060.9010374588324,50.0,49451853.12828134,50512754.16574016,31,
success,90,60,90,sma_60d_weight,240,6,-2.072360770344439,-1046.806501351326,66.66666666666666,49465947.664388835,50512754.16574016,16,
success,90,60,90,stacksats_mvrv_weight,240,6,-2.204150177198483,-1113.3769604519985,66.66666666666666,49399377.20528817,50512754.16574016,16,
success,90,60,90,stacksats_momentum_weight,240,6,-2.115386278817555,-1068.539870674911,66.66666666666666,49444214.29506526,50512754.16574016,16,
success,90,60,120,sma_60d_weight,270,6,-2.0462898430085086,-1033.637357917396,66.66666666666666,49479116.80782277,50512754.16574016,26,
success,90,60,120,stacksats_mvrv_weight,270,6,-2.1682755693782862,-1095.255707995857,66.66666666666666,49417498.457744315,50512754.16574016,26,
success,90,60,120,stacksats_momentum_weight,270,6,-2.0977925912791573,-1059.6528145399498,66.66666666666666,49453101.351200216,50512754.16574016,26,
success,90,60,150,sma_60d_weight,300,6,-2.065079660124014,-1043.1286120451477,66.66666666666666,49469625.553695016,50512754.16574016,55,
success,90,60,150,stacksats_mvrv_weight,300,6,-2.381254524509835,-1202.8372440262174,50.0,49309916.92171396,50512754.16574016,55,
success,90,60,150,stacksats_momentum_weight,300,6,-2.130934071738766,-1076.3934890914024,50.0,49436360.67664878,50512754.16574016,55,
success,90,60,180,sma_60d_weight,330,6,-2.067290842556646,-1044.2455411914998,66.66666666666666,49468508.624548666,50512754.16574016,51,
success,90,60,180,stacksats_mvrv_weight,330,6,-2.3613521782273383,-1192.7840207753252,50.0,49319970.14496486,50512754.16574016,51,
success,90,60,180,stacksats_momentum_weight,330,6,-2.1311008606686,-1076.4777387735012,50.0,49436276.42696667,50512754.16574016,51,
success,90,60,200,sma_60d_weight,350,6,-2.0651111057863103,-1043.1444961152374,66.66666666666666,49469609.66962494,50512754.16574016,52,
success,90,60,200,stacksats_mvrv_weight,350,6,-2.3602235469598942,-1192.2139180377635,50.0,49320540.24770242,50512754.16574016,52,
success,90,60,200,stacksats_momentum_weight,350,6,-2.1295652321797642,-1075.7020505300388,50.0,49437052.11521013,50512754.16574016,52,
success,90,60,210,sma_60d_weight,360,6,-2.0658282016955076,-1043.5067210089837,66.66666666666666,49469247.44473118,50512754.16574016,52,
success,90,60,210,stacksats_mvrv_weight,360,6,-2.3610338001567532,-1192.623199243215,50.0,49320130.96649697,50512754.16574016,52,
success,90,60,210,stacksats_momentum_weight,360,6,-2.130303285109947,-1076.074861392277,50.0,49436679.304347895,50512754.16574016,52,
success,90,60,240,sma_60d_weight,390,6,-2.067619616971772,-1044.411614203571,66.66666666666666,49468342.5515366,50512754.16574016,52,
success,90,60,240,stacksats_mvrv_weight,390,6,-2.362994250197248,-1193.6134765527095,50.0,49319140.68918746,50512754.16574016,52,
success,90,60,240,stacksats_momentum_weight,390,6,-2.1321319882841028,-1076.9985897310544,50.0,49435755.576009125,50512754.16574016,52,
success,90,60,270,sma_60d_weight,420,6,-2.0638460272086045,-1042.505470083277,66.66666666666666,49470248.695656896,50512754.16574016,52,
success,90,60,270,stacksats_mvrv_weight,420,6,-2.3589254522073055,-1191.5582146265515,50.0,49321195.95111363,50512754.16574016,52,
success,90,60,270,stacksats_momentum_weight,420,6,-2.128294761706506,-1075.0603009031329,50.0,49437693.864837036,50512754.16574016,52,
success,90,60,300,sma_60d_weight,450,6,-2.0544737000210866,-1037.7712494914376,66.66666666666666,49474982.91624874,50512754.16574016,55,
success,90,60,300,stacksats_mvrv_weight,450,6,-2.3510589037418317,-1187.5846043388592,50.0,49325169.56140132,50512754.16574016,55,
success,90,60,300,stacksats_momentum_weight,450,6,-2.119634162619888,-1070.685593777227,50.0,49442068.571962945,50512754.16574016,55,
success,90,60,340,sma_60d_weight,490,6,-2.0456875684957687,-1033.3331324733736,66.66666666666666,49479421.03326679,50512754.16574016,57,
success,90,60,340,stacksats_mvrv_weight,490,6,-2.3548352203604517,-1189.4921258689428,50.0,49323262.039871246,50512754.16574016,57,
success,90,60,340,stacksats_momentum_weight,490,6,-2.11362514271376,-1067.6502723242738,50.0,49445103.8934159,50512754.16574016,57,
success,90,90,60,sma_90d_weight,240,6,-1.5099007204120607,-762.6924390484855,50.0,49750061.726691686,50512754.16574016,12,
success,90,90,60,stacksats_mvrv_weight,240,6,-1.684154741589594,-850.7129443898084,50.0,49662041.22135036,50512754.16574016,12,
success,90,90,60,stacksats_momentum_weight,240,6,-1.5583264287870935,-787.1535980729823,50.0,49725600.567667186,50512754.16574016,12,
success,90,90,90,sma_90d_weight,270,6,-1.6278962500031913,-822.2952308374151,50.0,49690458.93490276,50512754.16574016,20,
success,90,90,90,stacksats_mvrv_weight,270,6,-1.7955887449972785,-907.0013285881723,50.0,49605752.83715201,50512754.16574016,20,
success,90,90,90,stacksats_momentum_weight,270,6,-1.6760769949417553,-846.6326520834555,50.0,49666121.51365672,50512754.16574016,20,
success,90,90,120,sma_90d_weight,300,6,-1.2988409446110794,-656.0803333553704,50.0,49856673.83238481,50512754.16574016,24,
success,90,90,120,stacksats_mvrv_weight,300,6,-1.4877394319494974,-751.4981618874299,50.0,49761256.00385274,50512754.16574016,24,
success,90,90,120,stacksats_momentum_weight,300,6,-1.379763959901592,-696.9567771325746,50.0,49815797.3886076,50512754.16574016,24,
success,90,90,150,sma_90d_weight,330,6,-1.6390617711138922,-827.9352430673898,50.0,49684818.922672786,50512754.16574016,41,
success,90,90,150,stacksats_mvrv_weight,330,6,-1.8581782626137966,-938.6170177553286,50.0,49574137.14798485,50512754.16574016,41,
success,90,90,150,stacksats_momentum_weight,330,6,-1.6984028505567461,-857.9100566456545,50.0,49654844.109094515,50512754.16574016,41,
success,90,90,180,sma_90d_weight,360,6,-1.6362969172653452,-826.5386392398286,50.0,49686215.52650036,50512754.16574016,27,
success,90,90,180,stacksats_mvrv_weight,360,6,-1.8286567121225672,-923.7048695297781,50.0,49589049.29621041,50512754.16574016,27,
success,90,90,180,stacksats_momentum_weight,360,6,-1.6906899903441408,-854.0140785273106,50.0,49658740.08721286,50512754.16574016,27,
success,90,90,200,sma_90d_weight,380,6,-1.6319391145314888,-824.3373930578455,50.0,49688416.77268233,50512754.16574016,25,
success,90,90,200,stacksats_mvrv_weight,380,6,-1.8401357170356958,-929.5032310622191,50.0,49583250.934677966,50512754.16574016,25,
success,90,90,200,stacksats_momentum_weight,380,6,-1.6905892067098915,-853.9631699379024,50.0,49658790.995802276,50512754.16574016,25,
success,90,90,210,sma_90d_weight,390,6,-1.6317670950933172,-824.2505013019254,50.0,49688503.66443825,50512754.16574016,25,
success,90,90,210,stacksats_mvrv_weight,390,6,-1.839968853445073,-929.4189436668967,50.0,49583335.222073294,50512754.16574016,25,
success,90,90,210,stacksats_momentum_weight,390,6,-1.6904197951766342,-853.8775955065794,50.0,49658876.5702336,50512754.16574016,25,
success,90,90,240,sma_90d_weight,420,6,-1.6330847882973343,-824.916104430733,50.0,49687838.06130944,50512754.16574016,25,
success,90,90,240,stacksats_mvrv_weight,420,6,-1.841386825694391,-930.1352005033332,50.0,49582618.96523685,50512754.16574016,25,
success,90,90,240,stacksats_momentum_weight,420,6,-1.6917699813748577,-854.5596117416717,50.0,49658194.55399851,50512754.16574016,25,
success,90,90,270,sma_90d_weight,450,6,-1.7106141059757163,-864.0782980759905,50.0,49648675.86766419,50512754.16574016,23,
success,90,90,270,stacksats_mvrv_weight,450,6,-1.9157583608863882,-967.702311244153,50.0,49545051.85449603,50512754.16574016,23,
success,90,90,270,stacksats_momentum_weight,450,6,-1.7686117006816549,-893.3744805118404,50.0,49619379.68522834,50512754.16574016,23,
success,90,90,300,sma_90d_weight,480,6,-1.6335723682638248,-825.1623945005631,50.0,49687591.771239616,50512754.16574016,18,
success,90,90,300,stacksats_mvrv_weight,480,6,-1.8432056208668834,-931.0539240375947,50.0,49581700.24170259,50512754.16574016,18,
success,90,90,300,stacksats_momentum_weight,480,6,-1.6914743522879694,-854.4102813477657,50.0,49658343.88439242,50512754.16574016,18,
success,90,90,340,sma_90d_weight,520,6,-1.6905042400858772,-853.9202509559909,50.0,49658833.91478417,50512754.16574016,14,
success,90,90,340,stacksats_mvrv_weight,520,6,-1.9039512697944794,-961.7382243467728,50.0,49551015.9413934,50512754.16574016,14,
success,90,90,340,stacksats_momentum_weight,520,6,-1.7477261622178997,-882.8246198114502,50.0,49629929.54592872,50512754.16574016,14,
success,90,120,60,sma_120d_weight,270,6,-0.5263016748954907,-265.849471210131,66.66666666666666,50246904.69453004,50512754.16574016,33,
success,90,120,60,stacksats_mvrv_weight,270,6,-0.7230602184334023,-365.2376306075312,66.66666666666666,50147516.535132654,50512754.16574016,33,
success,90,120,60,stacksats_momentum_weight,270,6,-0.6546264788369061,-330.66986395872664,66.66666666666666,50182084.30178145,50512754.16574016,33,
